title;phones;city;address;instagram;whatsapp;e-mails;url
АЛИ-БАБА;;kostanay;улица Алтынсарина, 154/1;;;;https://2gis.kz/kostanay/search/%D0%BA%D0%B0%D1%84%D0%B5/page/14/firm/70000001048388129/63.643222%2C53.218678
МЕРЕКЕ;;kostanay;улица Воинов Интернационалистов, 12;;;;https://2gis.kz/kostanay/search/%D0%BA%D0%B0%D1%84%D0%B5/page/14/firm/70000001061885006/63.600585%2C53.186878
АРАЛ;+7‒777‒914‒32‒22;kostanay;проспект Кобыланды батыра, 60а;https://www.instagram.com/cafe.aral/;https://api.whatsapp.com/send/?phone=77779143222&text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5%21%0A%0A%D0%9F%D0%B8%D1%88%D1%83+%D0%B8%D0%B7+%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F+2%D0%93%D0%98%D0%A1.%0A%0A&type=phone_number&app_absent=0;;https://2gis.kz/kostanay/search/%D0%BA%D0%B0%D1%84%D0%B5/page/14/firm/70000001044347141/63.688545%2C53.247609
РАДУГА ВКУСА;+7 (7142) 39‒44‒05,+7‒777‒721‒24‒59,+7‒707‒721‒24‒59;kostanay;улица Пушкина, 59;https://www.instagram.com/radugavkusa_kostanay/;;;https://2gis.kz/kostanay/search/%D0%BA%D0%B0%D1%84%D0%B5/page/14/firm/70000001035909535/63.639619%2C53.214986
АЙЯ;+7 (7142) 53‒30‒50;kostanay;улица Победы, 52;;;;https://2gis.kz/kostanay/search/%D0%BA%D0%B0%D1%84%D0%B5/page/14/firm/70000001048390103/63.641538%2C53.219852
ВОСТОЧКА;+7‒705‒122‒40‒50,+7‒747‒648‒60‒63;kostanay;проспект Кобыланды батыра, 3Б;;;;https://2gis.kz/kostanay/search/%D0%BA%D0%B0%D1%84%D0%B5/page/14/firm/70000001051204826/63.663143%2C53.234995
УЮТ;;kostanay;улица Байтурсынова, 95;;;;https://2gis.kz/kostanay/search/%D0%BA%D0%B0%D1%84%D0%B5/page/14/firm/70000001036034173/63.633968%2C53.217816
БК;+7 (7142) 28‒14‒49,+7‒777‒807‒05‒58;kostanay;улица Карбышева, 18а;;https://api.whatsapp.com/send/?phone=77778070558&text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5%21%0A%0A%D0%9F%D0%B8%D1%88%D1%83+%D0%B8%D0%B7+%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F+2%D0%93%D0%98%D0%A1.%0A%0A&type=phone_number&app_absent=0;;https://2gis.kz/kostanay/search/%D0%BA%D0%B0%D1%84%D0%B5/page/14/firm/70000001035240670/63.585413%2C53.187364
КРЕНДЕЛЬ;;kostanay;улица Карбышева, 12а/2;;;;https://2gis.kz/kostanay/search/%D0%BA%D0%B0%D1%84%D0%B5/page/15/firm/70000001039159441/63.581195%2C53.194716
ПОДВАЛЬЧИК;;kostanay;улица Механизаторов, 2а/2;;;;https://2gis.kz/kostanay/search/%D0%BA%D0%B0%D1%84%D0%B5/page/15/firm/70000001052475455/63.691034%2C53.194046
THE PITCHER;+7‒775‒731‒90‒00;kostanay;проспект Аль-Фараби, 48;https://www.instagram.com/the__pitcher/;https://api.whatsapp.com/send/?phone=77757319000&text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5%21%0A%0A%D0%9F%D0%B8%D1%88%D1%83+%D0%B8%D0%B7+%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F+2%D0%93%D0%98%D0%A1.%0A%0A&type=phone_number&app_absent=0;;https://2gis.kz/kostanay/search/%D0%BA%D0%B0%D1%84%D0%B5/page/15/firm/70000001043672846/63.637937%2C53.21204
АРА-ДЖАН;+7‒777‒567‒45‒45;kostanay;улица Карбышева, 85а;https://www.instagram.com/aradjan_kst/;https://api.whatsapp.com/send/?phone=77775674545&text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5%21%0A%0A%D0%9F%D0%B8%D1%88%D1%83+%D0%B8%D0%B7+%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F+2%D0%93%D0%98%D0%A1.%0A%0A&type=phone_number&app_absent=0;;https://2gis.kz/kostanay/search/%D0%BA%D0%B0%D1%84%D0%B5/page/15/firm/70000001041524173/63.586774%2C53.184684
ШАШЛЫК ХАУС;;kostanay;улица Карбышева, 8/7;;;;https://2gis.kz/kostanay/search/%D0%BA%D0%B0%D1%84%D0%B5/page/15/firm/70000001057358350/63.587862%2C53.197762
УЛЫБКА;;kostanay;улица Складская, 10в/1;;;;https://2gis.kz/kostanay/search/%D0%BA%D0%B0%D1%84%D0%B5/page/15/firm/70000001046688853/63.643797%2C53.240392
ШАШЛЫЧНЫЙ ДВОРИК;+7‒747‒358‒30‒53;kostanay;улица Уральская, 45Б;https://www.instagram.com/shashlychnyi_dvorik_kst/;https://api.whatsapp.com/send/?phone=77473583053&text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5%21%0A%0A%D0%9F%D0%B8%D1%88%D1%83+%D0%B8%D0%B7+%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F+2%D0%93%D0%98%D0%A1.%0A%0A&type=phone_number&app_absent=0;;https://2gis.kz/kostanay/search/%D0%BA%D0%B0%D1%84%D0%B5/page/15/firm/70000001052071091/63.570666%2C53.217626
ПАПА ИГОРЬ;+7‒705‒862‒46‒90;kostanay;проспект Аль-Фараби, 71/1;https://www.instagram.com/_papa_igor_/;https://api.whatsapp.com/send/?phone=77058624690&text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5%21%0A%0A%D0%9F%D0%B8%D1%88%D1%83+%D0%B8%D0%B7+%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F+2%D0%93%D0%98%D0%A1.%0A%0A&type=phone_number&app_absent=0;;https://2gis.kz/kostanay/search/%D0%BA%D0%B0%D1%84%D0%B5/page/15/firm/70000001036925413/63.633064%2C53.213635
SABRINA 1;+7‒705‒558‒80‒03;kostanay;Федоровская трасса, 4;;https://api.whatsapp.com/send/?phone=77055588003&text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5%21%0A%0A%D0%9F%D0%B8%D1%88%D1%83+%D0%B8%D0%B7+%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F+2%D0%93%D0%98%D0%A1.%0A%0A&type=phone_number&app_absent=0;;https://2gis.kz/kostanay/search/%D0%BA%D0%B0%D1%84%D0%B5/page/15/firm/70000001062193033/63.620618%2C53.249415
MIRKINZ;+7‒777‒817‒87‒97,+7‒707‒662‒74‒69;kostanay;;https://www.instagram.com/mirkinz.kz/;;;https://2gis.kz/kostanay/search/%D0%BA%D0%B0%D1%84%D0%B5/page/15/firm/70000001057669822
КАФЕТЕРИЙ;;kostanay;улица Касымханова, 36;;;;https://2gis.kz/kostanay/search/%D0%BA%D0%B0%D1%84%D0%B5/page/15/firm/70000001035748468/63.634073%2C53.210328
ХЛЕБ ИЗ ТАНДЫРА;+7‒775‒091‒34‒98;kostanay;улица Дружбы, 27;https://www.instagram.com/hleb_iztandyra_kostanay/;https://api.whatsapp.com/send/?phone=77750913498&text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5%21%0A%0A%D0%9F%D0%B8%D1%88%D1%83+%D0%B8%D0%B7+%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F+2%D0%93%D0%98%D0%A1.%0A%0A&type=phone_number&app_absent=0;;https://2gis.kz/kostanay/search/%D0%BA%D0%B0%D1%84%D0%B5/page/15/firm/70000001046314956/63.660342%2C53.236158
НАРЕК;+7 (7142) 73‒17‒96;kostanay;улица Белинского, 3;;;;https://2gis.kz/kostanay/search/%D0%BA%D0%B0%D1%84%D0%B5/page/16/firm/70000001036753052/63.5608%2C53.242027
КАФЕ;;kostanay;улица Победы, 52;;;;https://2gis.kz/kostanay/search/%D0%BA%D0%B0%D1%84%D0%B5/page/16/firm/70000001048488549/63.640773%2C53.219476
КАФЕ;+7‒747‒501‒70‒55;kostanay;улица Каирбекова, 370/6;;https://api.whatsapp.com/send/?phone=77475017055&text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5%21%0A%0A%D0%9F%D0%B8%D1%88%D1%83+%D0%B8%D0%B7+%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F+2%D0%93%D0%98%D0%A1.%0A%0A&type=phone_number&app_absent=0;;https://2gis.kz/kostanay/search/%D0%BA%D0%B0%D1%84%D0%B5/page/16/firm/70000001051853746/63.697288%2C53.250478
CLEAN PARK;+7 (7142) 75‒99‒99,+7‒708‒475‒99‒99;kostanay;улица Семина, 30;https://www.instagram.com/clean.park10/;;;https://2gis.kz/kostanay/search/%D0%BA%D0%B0%D1%84%D0%B5/page/16/firm/70000001056685830/63.685346%2C53.180324
АК ШАНЫРАК;;kostanay;Левый берег реки Тобол, 2;;;;https://2gis.kz/kostanay/search/%D0%BA%D0%B0%D1%84%D0%B5/page/16/firm/70000001063205932/63.652304%2C53.200971
BARITON;+7‒707‒706‒55‒99,+7 (7142) 25‒75‒77;kostanay;улица Генерала Арыстанбекова, 7/1;https://www.instagram.com/bariton_kst/;;;https://2gis.kz/kostanay/search/%D0%BA%D0%B0%D1%84%D0%B5/page/16/firm/70000001066217386/63.596354%2C53.173738
ID CAFE PLAYSTATION CLUB;+7‒705‒815‒93‒31;kostanay;улица Дмитрия Герасимова, 2;https://www.instagram.com/id.cafe.kst/;https://api.whatsapp.com/send/?phone=77058159331&text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5%21%0A%0A%D0%9F%D0%B8%D1%88%D1%83+%D0%B8%D0%B7+%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F+2%D0%93%D0%98%D0%A1.%0A%0A&type=phone_number&app_absent=0;;https://2gis.kz/kostanay/search/%D0%BA%D0%B0%D1%84%D0%B5/page/16/firm/70000001066585963/63.570391%2C53.219096
ШАШЛЫКИ №1;+7‒777‒634‒54‒44;kostanay;улица Чкалова, 14;https://www.instagram.com/shashlyki_n1_ot_yusuf/;;;https://2gis.kz/kostanay/search/%D0%BA%D0%B0%D1%84%D0%B5/page/16/firm/70000001063218434/63.606772%2C53.18087
БРИЗ;+7 (7142) 73‒03‒23,+7‒777‒212‒65‒08;kostanay;улица Свободы, 18;https://www.instagram.com/kafe.briz/;https://api.whatsapp.com/send/?phone=77772126508&text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5%21%0A%0A%D0%9F%D0%B8%D1%88%D1%83+%D0%B8%D0%B7+%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F+2%D0%93%D0%98%D0%A1.%0A%0A&type=phone_number&app_absent=0;;https://2gis.kz/kostanay/search/%D0%BA%D0%B0%D1%84%D0%B5/page/16/firm/70000001060162095/63.668826%2C53.229343
ШЫМКЕНТ;+7‒747‒459‒30‒28;kostanay;Рудненская трасса 14 километр, 1;;;;https://2gis.kz/kostanay/search/%D0%BA%D0%B0%D1%84%D0%B5/page/16/firm/70000001065451865/63.542884%2C53.119196
DONER;;kostanay;улица Дулатова, 117;;;;https://2gis.kz/kostanay/search/%D0%BA%D0%B0%D1%84%D0%B5/page/16/firm/70000001035998254/63.640147%2C53.219443
ВОСТОЧНЫЙ;+7‒777‒650‒77‒90;kostanay;улица Победы, 52;;;;https://2gis.kz/kostanay/search/%D0%BA%D0%B0%D1%84%D0%B5/page/16/firm/70000001061559627/63.641831%2C53.219702
WINE CAFE;+7‒705‒193‒80‒35;kostanay;улица Алтынсарина, 117;https://www.instagram.com/winecafe.kst/;https://api.whatsapp.com/send/?phone=77051938035&text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5%21%0A%0A%D0%9F%D0%B8%D1%88%D1%83+%D0%B8%D0%B7+%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F+2%D0%93%D0%98%D0%A1.%0A%0A&type=phone_number&app_absent=0;;https://2gis.kz/kostanay/search/%D0%BA%D0%B0%D1%84%D0%B5/page/17/firm/70000001058976106/63.635925%2C53.214265
CAFFEIN;+7‒747‒123‒99‒99;kokshetau;улица Абая Кунанбаева, 78;https://www.instagram.com/caffein_kokshetau/;https://api.whatsapp.com/send/?phone=77471239999&text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5%21%0A%0A%D0%9F%D0%B8%D1%88%D1%83+%D0%B8%D0%B7+%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F+2%D0%93%D0%98%D0%A1.%0A%0A&type=phone_number&app_absent=0;www.fillingroup.kz;https://2gis.kz/kokshetau/search/%D0%BA%D0%B0%D1%84%D0%B5/page/2/firm/70000001033398051/69.372022%2C53.283929
COFFEE BOOM;+7‒777‒999‒55‒33;kokshetau;проспект Нурсултана Назарбаева, 57;https://www.instagram.com/coffeeboom.kokshetau/;;coffeeboom_kokshe@mail.ru;https://2gis.kz/kokshetau/search/%D0%BA%D0%B0%D1%84%D0%B5/page/2/firm/70000001033800813/69.387675%2C53.286415
ABAI;+7‒708‒444‒59‒79;kokshetau;улица Абая Кунанбаева, 106;https://www.instagram.com/abai_kokshetau/;;info@hotelkokshetau.kz;https://2gis.kz/kokshetau/search/%D0%BA%D0%B0%D1%84%D0%B5/page/2/firm/70000001060299321/69.381268%2C53.284553
BLACKБЕРИ;;kokshetau;улица Мухтара Ауэзова, 189Б;https://www.instagram.com/bb_kokshetau/;;;https://2gis.kz/kokshetau/search/%D0%BA%D0%B0%D1%84%D0%B5/page/2/firm/70000001061797191/69.39483%2C53.289061
BEDDUIN;+7‒707‒456‒99‒99;kokshetau;улица Абая Кунанбаева, 78;https://www.instagram.com/bedduin_kokshetau/;https://api.whatsapp.com/send/?phone=77074569999&text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5%21%0A%0A%D0%9F%D0%B8%D1%88%D1%83+%D0%B8%D0%B7+%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F+2%D0%93%D0%98%D0%A1.%0A%0A&type=phone_number&app_absent=0;www.fillingroup.kz;https://2gis.kz/kokshetau/search/%D0%BA%D0%B0%D1%84%D0%B5/page/2/firm/70000001037849851/69.372388%2C53.284006
МЁD;+7‒707‒716‒99‒99;kokshetau;улица Еркина Ауельбекова, 49;https://www.instagram.com/med_familycenter/;https://api.whatsapp.com/send/?phone=77077169999&text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5%21%0A%0A%D0%9F%D0%B8%D1%88%D1%83+%D0%B8%D0%B7+%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F+2%D0%93%D0%98%D0%A1.%0A%0A&type=phone_number&app_absent=0;;https://2gis.kz/kokshetau/search/%D0%BA%D0%B0%D1%84%D0%B5/page/2/firm/70000001044292880/69.367515%2C53.28208
ГАВАНЬ;+7 (7162) 25‒36‒17,+7‒747‒246‒49‒89;kokshetau;улица Малика Габдуллина, 73;https://www.instagram.com/shashlyki_gavan__kokshetau/;;;https://2gis.kz/kokshetau/search/%D0%BA%D0%B0%D1%84%D0%B5/page/2/firm/70000001033334765/69.397727%2C53.285199
SALAM BRO;+7‒708‒515‒58‒88;kokshetau;улица Еркина Ауельбекова, 99;https://www.instagram.com/salam_bro_kokshetau/;;;https://2gis.kz/kokshetau/search/%D0%BA%D0%B0%D1%84%D0%B5/page/2/firm/70000001050680891/69.3829%2C53.283428
ШАФРАН;+7‒775‒666‒22‒27,+7‒701‒820‒20‒29;kokshetau;улица Жумабека Ташенова, 48;https://www.instagram.com/shafran_indira/;https://api.whatsapp.com/send/?phone=77018202029&text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5%21%0A%0A%D0%9F%D0%B8%D1%88%D1%83+%D0%B8%D0%B7+%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F+2%D0%93%D0%98%D0%A1.%0A%0A&type=phone_number&app_absent=0;;https://2gis.kz/kokshetau/search/%D0%BA%D0%B0%D1%84%D0%B5/page/2/firm/70000001033294794/69.400343%2C53.287687
ИНДИРА;+7‒707‒904‒03‒76,+7‒701‒820‒20‒29;kokshetau;улица Абая Кунанбаева, 123;;;;https://2gis.kz/kokshetau/search/%D0%BA%D0%B0%D1%84%D0%B5/page/2/firm/70000001033005780/69.396161%2C53.286564
PANDA LAMIAN;+7‒771‒123‒99‒99;kokshetau;улица Мактая Сагдиева, 10;https://www.instagram.com/panda_lamian_kokshetau/;;;https://2gis.kz/kokshetau/search/%D0%BA%D0%B0%D1%84%D0%B5/page/2/firm/70000001054335993/69.374024%2C53.289496
UNO COFFEE;+7 (7162) 401‒401,+7‒700‒633‒53‒03;kokshetau;улица Мактая Сагдиева, 33;https://www.instagram.com/unocoffee.kz/;https://api.whatsapp.com/send/?phone=77006335303&text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5%21%0A%0A%D0%9F%D0%B8%D1%88%D1%83+%D0%B8%D0%B7+%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F+2%D0%93%D0%98%D0%A1.%0A%0A&type=phone_number&app_absent=0;;https://2gis.kz/kokshetau/search/%D0%BA%D0%B0%D1%84%D0%B5/page/2/firm/70000001033483759/69.376782%2C53.281713
BROADWAY STREET;+7‒707‒716‒22‒22;kokshetau;улица Мактая Сагдиева, 33;https://www.instagram.com/broadway_street_lounge/;https://api.whatsapp.com/send/?phone=77077162222&text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5%21%0A%0A%D0%9F%D0%B8%D1%88%D1%83+%D0%B8%D0%B7+%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F+2%D0%93%D0%98%D0%A1.%0A%0A&type=phone_number&app_absent=0;;https://2gis.kz/kokshetau/search/%D0%BA%D0%B0%D1%84%D0%B5/page/3/firm/70000001047973326/69.376809%2C53.281613
АЛДАР КОСЕ;+7 (7162) 50‒50‒35,+7‒777‒471‒58‒19;kokshetau;улица Мухтара Ауэзова, 244а;https://www.instagram.com/aldarkoseaskhana/;https://api.whatsapp.com/send/?phone=77774715819&text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5%21%0A%0A%D0%9F%D0%B8%D1%88%D1%83+%D0%B8%D0%B7+%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F+2%D0%93%D0%98%D0%A1.%0A%0A&type=phone_number&app_absent=0;www.aldarkose.kz;https://2gis.kz/kokshetau/search/%D0%BA%D0%B0%D1%84%D0%B5/page/3/firm/70000001033548014/69.392012%2C53.288251
TERACCE;+7‒708‒680‒80‒40;kokshetau;микрорайон Коктем, 1/1;https://www.instagram.com/khansaray_kokshetau/;;;https://2gis.kz/kokshetau/search/%D0%BA%D0%B0%D1%84%D0%B5/page/3/firm/70000001046139990/69.381201%2C53.311423
НА ХАЙПЕ;+7‒747‒259‒11‒37;kokshetau;улица Еркина Ауельбекова, 139а;https://www.instagram.com/nahype.kz/;;;https://2gis.kz/kokshetau/search/%D0%BA%D0%B0%D1%84%D0%B5/page/3/firm/70000001045392689/69.395308%2C53.284709
НОВИНКА;+7 (7162) 25‒72‒63,+7‒778‒910‒45‒52,+7‒778‒935‒34‒55;kokshetau;улица Мактая Сагдиева, 33;https://www.instagram.com/cafe_novinka/;https://api.whatsapp.com/send/?phone=77789104552&text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5%21%0A%0A%D0%9F%D0%B8%D1%88%D1%83+%D0%B8%D0%B7+%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F+2%D0%93%D0%98%D0%A1.%0A%0A&type=phone_number&app_absent=0;;https://2gis.kz/kokshetau/search/%D0%BA%D0%B0%D1%84%D0%B5/page/3/firm/70000001033483813/69.376689%2C53.282054
ПАНДА;+7‒777‒621‒01‒11,+7‒707‒621‒01‒10;kokshetau;улица Мактая Сагдиева, 10;https://www.instagram.com/sushi_panda_kokshetau/;https://api.whatsapp.com/send/?phone=77076210110&text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5%21%0A%0A%D0%9F%D0%B8%D1%88%D1%83+%D0%B8%D0%B7+%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F+2%D0%93%D0%98%D0%A1.%0A%0A&type=phone_number&app_absent=0;www.pandakokshetau.kz;https://2gis.kz/kokshetau/search/%D0%BA%D0%B0%D1%84%D0%B5/page/3/firm/70000001035449252/69.374109%2C53.289247
JAROKA;+7 (7162) 32‒80‒78,+7‒705‒424‒41‒71;kokshetau;улица Смагула Садвакасова, 86;https://www.instagram.com/karaoke_jaroka/;;;https://2gis.kz/kokshetau/search/%D0%BA%D0%B0%D1%84%D0%B5/page/3/firm/70000001033488865/69.395558%2C53.27535
BARHAT;+7‒701‒222‒69‒57;kokshetau;улица Ыбырая Алтынсарина, 24;https://www.instagram.com/barhat_premium_cafe/;https://api.whatsapp.com/send/?phone=77012226957&text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5%21%0A%0A%D0%9F%D0%B8%D1%88%D1%83+%D0%B8%D0%B7+%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F+2%D0%93%D0%98%D0%A1.%0A%0A&type=phone_number&app_absent=0;;https://2gis.kz/kokshetau/search/%D0%BA%D0%B0%D1%84%D0%B5/page/3/firm/70000001047462911/69.410961%2C53.278386
ABSHERON;+7 (7162) 72‒20‒47,+7‒778‒012‒10‒01;kokshetau;улица Абая Кунанбаева, 82;https://www.instagram.com/absheron_kokshetau/;;;https://2gis.kz/kokshetau/search/%D0%BA%D0%B0%D1%84%D0%B5/page/3/firm/70000001033479635/69.375172%2C53.283569
IMRAN;+7‒701‒532‒30‒03;kokshetau;улица Акан Серэ, 206;https://www.instagram.com/imran.kokshetau/;;;https://2gis.kz/kokshetau/search/%D0%BA%D0%B0%D1%84%D0%B5/page/3/firm/70000001033564298/69.410641%2C53.282841
ОАЗИС;+7 (7162) 25‒53‒18;kokshetau;улица Малика Габдуллина, 71;https://www.instagram.com/oasiss370/;;;https://2gis.kz/kokshetau/search/%D0%BA%D0%B0%D1%84%D0%B5/page/3/firm/70000001033058781/69.397564%2C53.285835
РАНДЕВУ;+7 (7162) 40‒15‒96,+7‒778‒466‒12‒72;kokshetau;улица Еркина Ауельбекова, 137;https://www.instagram.com/randevu_kokshetau/;;;https://2gis.kz/kokshetau/search/%D0%BA%D0%B0%D1%84%D0%B5/page/3/firm/70000001033000354/69.394939%2C53.284448
MEREI;+7‒747‒337‒76‒28;kokshetau;проспект Абылай хана, 30/2;https://www.instagram.com/merei.kokshetau/;;;https://2gis.kz/kokshetau/search/%D0%BA%D0%B0%D1%84%D0%B5/page/4/firm/70000001041860570/69.391885%2C53.303694
ШАХ;+7‒777‒100‒08‒09;kokshetau;проспект Абылай хана, 24а;https://www.instagram.com/kafe_shah_kokshetau/;;;https://2gis.kz/kokshetau/search/%D0%BA%D0%B0%D1%84%D0%B5/page/4/firm/70000001033485607/69.389704%2C53.302466
РАДУГА;+7 (7162) 25‒07‒00;kokshetau;улица Еркина Ауельбекова, 126;https://www.instagram.com/cafe_raduga_kokshetau/;;;https://2gis.kz/kokshetau/search/%D0%BA%D0%B0%D1%84%D0%B5/page/4/firm/70000001033279934/69.392507%2C53.283828
Л`АКВИЛА;+7 (7162) 32‒10‒28,+7‒701‒412‒76‒09,+7‒777‒744‒44‒99;kokshetau;улица Абая Кунанбаева, 128;https://www.instagram.com/lakvila/;;;https://2gis.kz/kokshetau/search/%D0%BA%D0%B0%D1%84%D0%B5/page/4/firm/70000001033019824/69.397885%2C53.286435
VERANDA BAR;+7‒701‒212‒34‒90;kokshetau;микрорайон Васильковский, 1;https://www.instagram.com/veranda.cafe.bar/;;;https://2gis.kz/kokshetau/search/%D0%BA%D0%B0%D1%84%D0%B5/page/4/firm/70000001043506638/69.392777%2C53.311187
PAPADON`ER;+7‒777‒770‒05‒41,+7‒707‒708‒09‒79;kokshetau;улица Малика Габдуллина, 38а;https://www.instagram.com/papadoner_kokshetau/;https://api.whatsapp.com/send/?phone=77777700541&text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5%21%0A%0A%D0%9F%D0%B8%D1%88%D1%83+%D0%B8%D0%B7+%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F+2%D0%93%D0%98%D0%A1.%0A%0A&type=phone_number&app_absent=0;;https://2gis.kz/kokshetau/search/%D0%BA%D0%B0%D1%84%D0%B5/page/4/firm/70000001040817182/69.395779%2C53.289959
